OrderID,Customer,Date,Product,Category,Qty,Price,Status
7381,Jack  PHX,10/24/24,Jacket,Clothing,3,90,Delivered
7382,Rose  DAL,04/13/24,"""Stapler""",Office,9,15.99,delivered
7383,Paul  CHI,02-03-2024,Water Bottle,Sports,5,14,Delivered
7384,Mia  PDX,11-12-2024,Blender,Home,8,44.99,Delivered
7385,Diana Prince,01-04-2024,Rug,Home,3,89,Pending
7386,Bob  LA,29-04-2024,Calculator,Office,7,25,shipped
7387,Nate  NYC,03/15/24,Hat,Clothing,1,$19.99,returned
7388,Frank  DAL,11-08-2024,"""Water Bottle""",Sports,5,14,processing
7389,Jack  PHX,31-10-2024,Smartphone,Electronics,2,699.99,processing
7390,Frank  DAL,11/19/24,Toaster,Home,9,29.99,processing
ORD-7391,Hank  BOS,04-11-2024,Webcam,Electronics,1,$59.99,processing
7392,Olivia  LA,05-19-2024,Jacket,Clothing,3,$89.99,shipped
7393,Rose  DAL,07/18/2024,Mouse,Electronics,6,25,shipped
7394,Quinn  SF,08/26/24,Headphones,Electronics,8,89,Pending
7395,Karen  ATL,29-11-2024,TShirt,Clothing,7,$25.00,processing
ORD-7396,Diana Prince,17-12-2024,Yoga Mat,Sports,9,$29.99,Delivered
7397,Eve  SF,12-04-2024,Smartphone,Electronics,4,700,processing
7398,Olivia  LA,06-10-2024,Socks,Clothing,1,9.99,Delivered
7399,Alice Smith,10-09-2024,Chair,Office,3,199.99,shipped
7400,Nate  NYC,08-06-2024,Hat,Clothing,9,19.99,cancelled
7401,Eve  SF,04-14-2024,Monitor,Electronics,4,299,pending
7402,Jack  PHX,05/26/2024,Yoga Mat,Sports,5,30,delivered
7403,Eve  SF,11-08-2024,Stapler,Office,4,16,returned
7404,Eve  SF,12/30/2024,Rug,Home,5,90,pending
ORD-7405,Nate  NYC,12-11-2024,TShirt,Clothing,6,$25.00,shipped
7406,Diana  NYC,03/18/24,Toaster,Home,7,30,pending
7407,Leo  DEN,11-08-2024,Chair,Office,7,$199.99,delivered
ORD-7408,Leo  DEN,08/13/24,Rug,Home,1,$89.99,shipped
7409,Bob  LA,09/16/2024,Whiteboard,Office,6,$49.99,pending
7410,Olivia  LA,11/27/24,"""Belt""",Clothing,2,29,processing
7411,Mia  PDX,09/13/2024,Tablet,Electronics,9,349.99,shipped
7412,Quinn  SF,04/30/2024,Pen Set,Office,7,$12.99,cancelled
7413,Ivy  MIA,25-06-2024,Blender,Home,8,44.99,pending
7414,Alice  NYC,05/29/24,Headphones,Electronics,2,89.99,Pending
7415,Nate  NYC,01-03-2024,Yoga Mat,Sports,4,29,Pending
7416,Charlie  CHI,01-28-2024,Binder,Office,10,5.99,shipped
7417,Frank  DAL,05-01-2024,Dumbbell,Sports,7,$39.99,Delivered
7418,Charlie  CHI,11-15-2024,Coffee Maker,Home,7,$59.99,Pending
7419,Frank  DAL,05-28-2024,"""Toaster""",Home,2,$29.99,returned
7420,Quinn  SF,07-20-2024,"""Pillow""",Home,10,24.99,processing
7421,Rose  DAL,06-17-2024,Charger,Electronics,9,14.99,RETURNED
7422,Grace  SEA,24-05-2024,Dumbbell,Sports,4,39,processing
7423,Quinn  SF,23-09-2024,Whiteboard,Office,2,49.99,processing
7424,Grace  SEA,09-22-2024,Tablet,Electronics,3,349.99,cancelled
7425,Olivia  LA,09-07-2024,Monitor,Electronics,8,299.99,Delivered
7426,Alice  NYC,03-04-2024,Chair,Office,6,$199.99,returned
7427,Nate  NYC,24-11-2024,Yoga Mat,Sports,1,$29.99,returned
7428,Diana Prince,09/20/2024,Blender,Home,9,44,Pending
7429,Leo  DEN,24-06-2024,"""Coffee Maker""",Home,6,60,Delivered
7430,Leo  DEN,06-25-2024,Belt,Clothing,7,29.99,shipped
7431,Jack  PHX,29-10-2024,Blender,Home,3,44,returned
7432,Hank  BOS,06/26/2024,"""TShirt""",Clothing,2,$25.00,RETURNED
7433,Jack  PHX,21-10-2024,Keyboard,Electronics,1,45,cancelled
7434,Tina  BOS,05/17/2024,"""Blanket""",Home,4,34,Pending
7435,Rose  DAL,05-03-2024,Pillow,Home,7,24.99,Pending
7436,Karen  ATL,10-06-2024,Running Shoes,Sports,4,89.99,Delivered
7437,Paul  CHI,06/19/2024,"""Webcam""",Electronics,6,59.99,Delivered
ORD-7438,Nate  NYC,06-01-2024,Socks,Clothing,3,9,returned
7439,Leo  DEN,17-11-2024,Yoga Mat,Sports,2,29.99,cancelled
7440,Rose  DAL,10-12-2024,Clock,Home,5,19.99,processing
7441,Paul  CHI,28-05-2024,"""Desk Lamp""",Office,2,35,returned
ORD-7442,Grace  SEA,16-07-2024,Resistance Band,Sports,9,$12.99,delivered
7443,Olivia  LA,09-10-2024,Smartphone,Electronics,9,$699.99,RETURNED
7444,Diana  NYC,27-01-2024,Resistance Band,Sports,3,$12.99,RETURNED
7445,Leo  DEN,06-11-2024,Water Bottle,Sports,2,14,Delivered
7446,Grace  SEA,12-01-2024,Charger,Electronics,3,$14.99,Delivered
7447,Alice  NYC,08-01-2024,Clock,Home,9,$19.99,Delivered
7448,Alice Smith,07-25-2024,Running Shoes,Sports,3,89.99,processing
7449,Frank  DAL,04/28/24,Running Shoes,Sports,9,89.99,RETURNED
7450,Frank  DAL,24-12-2024,Lamp,Home,9,39.99,shipped
ORD-7451,Frank  DAL,02-24-2024,Dumbbell,Sports,7,39.99,cancelled
7452,Hank  BOS,11/21/24,Stapler,Office,1,15.99,processing
7453,Frank  DAL,10/14/24,TShirt,Clothing,9,25,returned
7454,Frank  DAL,03-06-2024,Desk Lamp,Office,7,35,delivered
7455,Olivia  LA,12/26/24,Whiteboard,Office,1,50,delivered
7456,Sam  SEA,09/15/24,Running Shoes,Sports,2,90,processing
7457,Diana Prince,03-25-2024,"""Webcam""",Electronics,5,59.99,RETURNED
7458,Charlie  CHI,09-23-2024,Belt,Clothing,6,29.99,Pending
7459,Bob  LA,08-12-2024,Charger,Electronics,9,14.99,returned
7460,Hank  BOS,26-02-2024,"""Charger""",Electronics,5,15,returned
7461,Rose  DAL,01/22/2024,Tablet,Electronics,7,349.99,RETURNED
7462,Jack  PHX,27-08-2024,Socks,Clothing,2,$9.99,cancelled
7463,Frank  DAL,04-12-2024,Coffee Maker,Home,4,$59.99,shipped
7464,Sam  SEA,27-11-2024,Pillow,Home,7,$24.99,Delivered
7465,Leo  DEN,18-08-2024,Pen Set,Office,6,13,returned
7466,Alice  NYC,08/24/24,Lamp,Home,7,$39.99,delivered
7467,Mia  PDX,11-01-2024,Headphones,Electronics,1,$89.99,cancelled
ORD-7468,Leo  DEN,14-11-2024,Toaster,Home,2,30,processing
7469,Olivia  LA,01-01-2024,Water Bottle,Sports,7,14.99,processing
7470,Ivy  MIA,09/25/24,"""Whiteboard""",Office,8,50,
7471,Jack  PHX,23-07-2024,Jump Rope,Sports,10,$9.99,pending
7472,Grace  SEA,12-31-2024,Pen Set,Office,9,12.99,processing
7473,Hank  BOS,06-21-2024,Running Shoes,Sports,2,90,pending
7474,Paul  CHI,05-11-2024,Blender,Home,9,44.99,returned
7475,Mia  PDX,13-09-2024,Monitor,Electronics,4,299,returned
7476,Rose  DAL,03/25/2024,Water Bottle,Sports,9,14.99,cancelled
7477,Bob  LA,06-01-2024,Clock,Home,6,19.99,delivered
ORD-7478,Alice  NYC,26-12-2024,"""Socks""",Clothing,5,9,Pending
7479,Alice  NYC,07-08-2024,Yoga Mat,Sports,3,30,processing
7480,Tina  BOS,02/28/2024,"""Blanket""",Home,1,35,delivered
7481,Ivy  MIA,09-12-2024,Blender,Home,3,$44.99,shipped
7482,Bob  LA,02/29/2024,Webcam,Electronics,4,59.99,pending
7483,Quinn  SF,06-11-2024,"""Calculator""",Office,9,25,pending
7484,Hank  BOS,12-07-2024,Chair,Office,2,200,delivered
7485,Paul  CHI,04/23/2024,Laptop,Electronics,9,799.99,pending
ORD-7486,Eve  SF,14-03-2024,"""Keyboard""",Electronics,2,45,pending
7487,Nate  NYC,13-12-2024,Jump Rope,Sports,8,10,returned
7488,Quinn  SF,08-11-2024,Water Bottle,Sports,1,14.99,shipped
7489,Karen  ATL,10-28-2024,Water Bottle,Sports,10,15,cancelled
7490,Leo  DEN,04-11-2024,"""Smartphone""",Electronics,8,699.99,cancelled
7491,Olivia  LA,08-05-2024,Yoga Mat,Sports,4,29,shipped
7492,Leo  DEN,26-08-2024,Yoga Mat,Sports,9,$29.99,delivered
7493,Olivia  LA,03-10-2024,Whiteboard,Office,8,50,cancelled
7494,Paul  CHI,10-04-2024,Hat,Clothing,1,19.99,Delivered
7495,Ivy  MIA,10/31/24,Resistance Band,Sports,6,12.99,delivered
7496,Olivia  LA,09-07-2024,Binder,Office,4,6,delivered
7497,Quinn  SF,04/14/2024,Pillow,Home,1,24,Pending
7498,Jack  PHX,10-26-2024,Mouse,Electronics,7,25,processing
7499,Eve  SF,06-07-2024,Water Bottle,Sports,10,$14.99,shipped
7500,Mia  PDX,08-07-2024,"""Jeans""",Clothing,10,59.99,Delivered
7501,Charlie  CHI,06-20-2024,Calculator,Office,3,24,pending
7502,Diana  NYC,01-08-2024,Blanket,Home,7,35,processing
7503,Jack  PHX,05/16/2024,Yoga Mat,Sports,4,29,shipped
7504,Jack  PHX,06-02-2024,Blender,Home,2,$44.99,processing
7505,Olivia  LA,03-03-2024,Pen Set,Office,8,$12.99,returned
7506,Tina  BOS,12/25/24,Water Bottle,Sports,4,14.99,pending
7507,Quinn  SF,09-01-2024,Rug,Home,3,$89.99,returned
7508,Charlie  CHI,27-07-2024,Notebook,Office,4,$8.99,processing
7509,Sam  SEA,15-04-2024,Jump Rope,Sports,8,9.99,shipped
7510,Jack  PHX,18-06-2024,Dress,Clothing,2,49.99,Delivered
7511,Nate  NYC,05/13/24,Toaster,Home,7,29.99,pending
7512,Charlie  CHI,26-05-2024,"""Tablet""",Electronics,10,349.99,Delivered
7513,Rose  DAL,09-09-2024,Pillow,Home,3,25,delivered
ORD-7514,Sam  SEA,02-29-2024,Whiteboard,Office,5,49,delivered
7515,Hank  BOS,07/13/2024,USB Hub,Electronics,9,19.99,pending
7516,Hank  BOS,06-12-2024,Water Bottle,Sports,7,14,pending
7517,Sam  SEA,10/20/24,Jeans,Clothing,6,59.99,RETURNED
7518,Jack  PHX,03-04-2024,Running Shoes,Sports,5,89.99,Pending
7519,Diana Prince,24-07-2024,"""Resistance Band""",Sports,4,13,delivered
ORD-7520,Nate  NYC,05-02-2024,Pillow,Home,5,24,returned
7521,Mia  PDX,01/19/2024,Tablet,Electronics,9,350,pending
7522,Charlie  CHI,11-09-2024,Notebook,Office,7,9,RETURNED
7523,Tina  BOS,02-01-2024,Tablet,Electronics,3,350,returned
7524,Leo  DEN,28-02-2024,Running Shoes,Sports,8,89.99,returned
7525,Paul  CHI,04-09-2024,Mouse,Electronics,6,$25.00,shipped
7526,Eve  SF,09/14/24,Jacket,Clothing,3,$89.99,returned
7527,Paul  CHI,14-03-2024,Laptop,Electronics,5,$799.99,pending
7528,Ivy  MIA,12-07-2024,Belt,Clothing,4,30,pending
7529,Ivy  MIA,04-08-2024,Calculator,Office,3,$24.99,shipped
7530,Hank  BOS,01-23-2024,Dress,Clothing,3,49,pending
7531,Olivia  LA,19-04-2024,Tablet,Electronics,6,349.99,Delivered
7532,Charlie  CHI,09/20/24,TShirt,Clothing,9,25,pending
7533,Eve  SF,09-09-2024,Hat,Clothing,6,19.99,pending
7534,Quinn  SF,11-12-2024,Charger,Electronics,8,15,delivered
7535,Tina  BOS,12-02-2024,Hat,Clothing,9,20,RETURNED
7536,Tina  BOS,23-04-2024,Chair,Office,10,199,pending
7537,Grace  SEA,04-19-2024,Sneakers,Clothing,5,75,shipped
7538,Leo  DEN,04/28/2024,Pillow,Home,6,24.99,cancelled
7539,Charlie  CHI,09-05-2024,Lamp,Home,3,39,Pending
7540,Tina  BOS,09-02-2024,"""Calculator""",Office,8,24.99,RETURNED
7541,Charlie  CHI,06-07-2024,Sneakers,Clothing,4,$75.00,pending
7542,Leo  DEN,02/27/24,Monitor,Electronics,9,300,cancelled
ORD-7543,Charlie  CHI,12-04-2024,Belt,Clothing,3,29.99,pending
7544,Olivia  LA,07/22/2024,Dumbbell,Sports,7,39.99,Pending
7545,Rose  DAL,11/15/2024,Rug,Home,8,89.99,Pending
7546,Rose  DAL,19-08-2024,Pillow,Home,10,24.99,Pending
7547,Diana  NYC,02/14/24,Resistance Band,Sports,10,12.99,pending
7548,Quinn  SF,15-03-2024,Sneakers,Clothing,10,$75.00,RETURNED
7549,Tina  BOS,12-17-2024,Jump Rope,Sports,7,$9.99,delivered
7550,Charlie  CHI,03-28-2024,USB Hub,Electronics,4,$19.99,Pending
7551,Tina  BOS,07-02-2024,Smartphone,Electronics,5,699.99,returned
7552,Mia  PDX,04-08-2024,Binder,Office,10,$5.99,Pending
7553,Tina  BOS,01-08-2024,Hat,Clothing,1,19.99,Delivered
7554,Grace  SEA,29-09-2024,Coffee Maker,Home,,59.99,cancelled
7555,Charlie  CHI,04/18/2024,Calculator,Office,1,25,processing
7556,Tina  BOS,09-14-2024,TShirt,Clothing,5,$25.00,cancelled
7557,Diana  NYC,03/16/2024,Laptop,Electronics,10,799,cancelled
7558,Frank  DAL,03-01-2024,"""Laptop""",Electronics,6,799.99,delivered
7559,Tina  BOS,12-11-2024,Jump Rope,Sports,1,10,delivered
7560,Olivia  LA,01/17/24,Rug,Home,4,89.99,Delivered
7561,Charlie  CHI,06-16-2024,Stapler,Office,4,15,pending
7562,Ivy  MIA,03-09-2024,Toaster,Home,6,29.99,pending
7563,Eve  SF,05-12-2024,"""Lamp""",Home,5,40,cancelled
7564,Jack  PHX,11-02-2024,"""Hat""",Clothing,2,19,processing
7565,Mia  PDX,02-12-2024,Tablet,Electronics,3,$349.99,shipped
7566,Ivy  MIA,02-22-2024,Pillow,Home,8,24.99,processing
7567,Rose  DAL,03-05-2024,Socks,Clothing,9,9.99,cancelled
7568,Hank  BOS,12-02-2024,Binder,Office,5,$5.99,cancelled
7569,Eve  SF,03-13-2024,"""Pen Set""",Office,5,13,delivered
7570,Mia  PDX,11-19-2024,Clock,Home,7,19.99,RETURNED
7571,Paul  CHI,04/30/2024,Stapler,Office,9,16,processing
7572,Sam  SEA,05-11-2024,Yoga Mat,Sports,2,29,Delivered
7573,Quinn  SF,05/29/2024,Hat,Clothing,9,19,RETURNED
7574,Diana  NYC,16-12-2024,Rug,Home,5,89,processing
7575,Sam  SEA,09-08-2024,Blanket,Home,10,$34.99,delivered
7576,Frank  DAL,03-04-2024,Blanket,Home,5,34.99,Delivered
7577,Olivia  LA,01/21/24,Chair,Office,9,$199.99,returned
7578,Mia  PDX,30-04-2024,Stapler,Office,9,15.99,pending
7579,Frank  DAL,06-09-2024,Headphones,Electronics,6,$89.99,returned
7580,Bob  LA,10/20/2024,Toaster,Home,8,29,cancelled
7581,Bob  LA,25-01-2024,"""Monitor""",Electronics,4,$299.99,shipped
7582,Alice  NYC,04-02-2024,Keyboard,Electronics,6,$45.00,processing
7583,Bob  LA,23-03-2024,Jump Rope,Sports,1,9,returned
7584,Bob  LA,10-05-2024,Charger,Electronics,5,15,Pending
7585,Mia  PDX,06/14/24,Toaster,Home,1,29,Pending
7586,Eve  SF,20-01-2024,Chair,Office,4,199,pending
7587,Charlie  CHI,08-12-2024,Webcam,Electronics,9,59,shipped
7588,Alice Smith,07/27/2024,Jump Rope,Sports,6,9.99,cancelled
7589,Paul  CHI,11-26-2024,Jeans,Clothing,6,60,cancelled
ORD-7590,Mia  PDX,11/22/24,Belt,Clothing,1,$29.99,shipped
7591,Hank  BOS,16-02-2024,Rug,Home,1,$89.99,shipped
7592,Olivia  LA,23-01-2024,Headphones,Electronics,7,89.99,RETURNED
7593,Hank  BOS,05/17/2024,Resistance Band,Sports,4,13,returned
7594,Mia  PDX,11-08-2024,Yoga Mat,Sports,9,29,pending
7595,Frank  DAL,02/24/2024,Whiteboard,Office,8,50,Delivered
ORD-7596,Bob  LA,07-31-2024,Yoga Mat,Sports,1,$29.99,Delivered
7597,Charlie  CHI,03-04-2024,Blender,Home,10,$44.99,cancelled
7598,Grace  SEA,01-04-2024,TShirt,Clothing,4,$25.00,Delivered
7599,Leo  DEN,19-02-2024,USB Hub,Electronics,5,19,pending
7600,Nate  NYC,11/29/24,Pen Set,Office,8,13,shipped
7601,Sam  SEA,08-04-2024,Tablet,Electronics,10,349.99,processing
7602,Diana Prince,09-28-2024,Coffee Maker,Home,3,59.99,pending
7603,Rose  DAL,06-09-2024,Blender,Home,1,44,Pending
7604,Bob  LA,08/18/2024,Laptop,Electronics,2,799.99,shipped
7605,Nate  NYC,12-05-2024,Coffee Maker,Home,9,59,returned
7606,Mia  PDX,24-10-2024,Binder,Office,6,5,returned
7607,Leo  DEN,04-01-2024,TShirt,Clothing,2,25,processing
7608,Jack  PHX,08-04-2024,Clock,Home,2,$19.99,returned
7609,Rose  DAL,12/17/2024,Chair,Office,4,200,delivered
7610,Eve  SF,05/16/24,Toaster,Home,8,29.99,returned
7611,Frank  DAL,11-20-2024,"""Chair""",Office,4,199,Pending
7612,Grace  SEA,08/26/2024,Dress,Clothing,7,49.99,returned
7613,Frank  DAL,06-24-2024,Jeans,Clothing,4,59.99,pending
7614,Tina  BOS,10-02-2024,Headphones,Electronics,4,89.99,Delivered
7615,Sam  SEA,12-05-2024,Headphones,Electronics,10,89.99,cancelled
7616,Frank  DAL,06-07-2024,Webcam,Electronics,10,60,pending
7617,Ivy  MIA,01-10-2024,Keyboard,Electronics,10,$45.00,processing
7618,Ivy  MIA,27-09-2024,Tablet,Electronics,2,350,Pending
7619,Frank  DAL,09/29/2024,Laptop,Electronics,1,799.99,shipped
7620,Nate  NYC,10-19-2024,Running Shoes,Sports,4,$89.99,Delivered
7621,Diana  NYC,18-01-2024,"""Yoga Mat""",Sports,7,29.99,cancelled
7622,Quinn  SF,09-08-2024,Water Bottle,Sports,1,14,returned
7623,Rose  DAL,05-12-2024,USB Hub,Electronics,6,19.99,Pending
7624,Leo  DEN,12-02-2024,Laptop,Electronics,7,799,returned
7625,Olivia  LA,23-12-2024,Socks,Clothing,4,9.99,returned
7626,Rose  DAL,16-09-2024,Yoga Mat,Sports,3,29.99,pending
7627,Hank  BOS,03-15-2024,Headphones,Electronics,5,89.99,Delivered
7628,Rose  DAL,02/29/2024,Blender,Home,7,44.99,RETURNED
7629,Bob  LA,08/14/2024,Charger,Electronics,8,$14.99,Pending
7630,Leo  DEN,03/25/2024,Blender,Home,6,44,delivered
7631,Charlie  CHI,15-07-2024,Water Bottle,Sports,2,14,cancelled
7632,Eve  SF,07-04-2024,Socks,Clothing,1,9,cancelled
7633,Diana  NYC,02-25-2024,"""Laptop""",Electronics,10,799.99,processing
7634,Ivy  MIA,01-01-2024,Blender,Home,2,44.99,RETURNED
7635,Alice  NYC,30-01-2024,Laptop,Electronics,2,$799.99,RETURNED
7636,Sam  SEA,24-09-2024,Lamp,Home,7,$39.99,RETURNED
7637,Ivy  MIA,04-08-2024,Yoga Mat,Sports,7,$29.99,delivered
7638,Olivia  LA,01/19/2024,Belt,Clothing,6,29,returned
7639,Rose  DAL,19-04-2024,Tablet,Electronics,9,$349.99,processing
7640,Charlie  CHI,17-08-2024,Binder,Office,6,6,cancelled
7641,Bob  LA,06-07-2024,Rug,Home,10,89,shipped
7642,Charlie  CHI,03-08-2024,Yoga Mat,Sports,6,30,returned
7643,Leo  DEN,05-08-2024,Water Bottle,Sports,5,14,returned
7644,Karen  ATL,28-03-2024,Rug,Home,5,89.99,pending
ORD-7645,Karen  ATL,01-15-2024,Sneakers,Clothing,3,75,cancelled
7646,Quinn  SF,04-09-2024,Keyboard,Electronics,10,45,shipped
7647,Karen  ATL,06-01-2024,Laptop,Electronics,4,799.99,Delivered
7648,Sam  SEA,05/13/2024,"""Jump Rope""",Sports,8,9,returned
ORD-7649,Quinn  SF,29-10-2024,Whiteboard,Office,2,49.99,shipped
7650,Frank  DAL,11-07-2024,"""Yoga Mat""",Sports,7,29.99,Delivered
7651,Rose  DAL,18-07-2024,Rug,Home,8,90,cancelled
7652,Olivia  LA,09-04-2024,"""Toaster""",Home,10,$29.99,delivered
7653,Bob  LA,03/31/2024,Running Shoes,Sports,7,90,shipped
7654,Jack  PHX,08-23-2024,Rug,Home,6,89.99,returned
7655,Grace  SEA,20-05-2024,Dumbbell,Sports,7,39,Pending
7656,Jack  PHX,10-07-2024,Jeans,Clothing,9,59.99,returned
7657,Quinn  SF,08-08-2024,Jacket,Clothing,1,90,processing
7658,Mia  PDX,09/27/24,"""Blanket""",Home,3,35,returned
7659,Tina  BOS,01-12-2024,Blender,Home,8,44.99,Delivered
7660,Karen  ATL,07-02-2024,Belt,Clothing,2,29.99,shipped
7661,Alice  NYC,19-01-2024,"""Hat""",Clothing,4,$19.99,delivered
7662,Mia  PDX,02/18/2024,Jacket,Clothing,3,89.99,shipped
7663,Charlie  CHI,07/17/24,"""Monitor""",Electronics,4,299,Pending
7664,Diana  NYC,09/25/24,Water Bottle,Sports,10,14,Pending
ORD-7665,Mia  PDX,27-07-2024,Pen Set,Office,9,$12.99,shipped
7666,Olivia  LA,02-07-2024,Jeans,Clothing,3,59,returned
7667,Diana  NYC,08-22-2024,Coffee Maker,Home,7,$59.99,returned
7668,Paul  CHI,08-08-2024,Stapler,Office,5,$15.99,processing
ORD-7669,Charlie  CHI,06/27/24,"""Jump Rope""",Sports,5,9.99,pending
7670,Diana Prince,24-02-2024,Clock,Home,8,19.99,Delivered
7671,Quinn  SF,09-09-2024,Webcam,Electronics,10,$59.99,returned
7672,Eve  SF,02-09-2024,Resistance Band,Sports,10,12.99,shipped
7673,Sam  SEA,01-03-2024,Water Bottle,Sports,5,$14.99,returned
7674,Eve  SF,03-10-2024,Blender,Home,10,44.99,pending
7675,Karen  ATL,08-09-2024,Desk Lamp,Office,9,$34.99,shipped
7676,Frank  DAL,08-14-2024,Stapler,Office,7,15,delivered
7677,Eve  SF,02-05-2024,Stapler,Office,10,16,delivered
7678,Olivia  LA,11-08-2024,Toaster,Home,8,29,shipped
7679,Jack  PHX,02-10-2024,Webcam,Electronics,2,$59.99,Pending
7680,Bob  LA,04-06-2024,Running Shoes,Sports,3,89.99,returned
7681,Leo  DEN,09/23/24,Charger,Electronics,2,15,Pending
7682,Bob  LA,04-21-2024,Whiteboard,Office,4,49,Pending
ORD-7683,Hank  BOS,03-19-2024,Webcam,Electronics,5,$59.99,Pending
7684,Frank  DAL,29-01-2024,Binder,Office,3,6,processing
7685,Olivia  LA,09-04-2024,Running Shoes,Sports,6,89.99,pending
7686,Alice  NYC,01/22/24,Laptop,Electronics,7,800,Pending
7687,Jack  PHX,05/26/24,Water Bottle,Sports,6,$14.99,processing
7688,Ivy  MIA,18-06-2024,Whiteboard,Office,1,49,Pending
7689,Sam  SEA,18-10-2024,"""Jacket""",Clothing,9,89.99,Delivered
7690,Ivy  MIA,28-05-2024,Headphones,Electronics,7,90,returned
7691,Charlie  CHI,18-03-2024,"""Coffee Maker""",Home,3,$59.99,RETURNED
7692,Nate  NYC,06-03-2024,Resistance Band,Sports,7,$12.99,Delivered
7693,Diana  NYC,12-12-2024,"""Running Shoes""",Sports,5,89.99,processing
7694,Mia  PDX,03/18/24,Water Bottle,Sports,7,14.99,returned
7695,Hank  BOS,02-16-2024,Clock,Home,8,20,pending
7696,Paul  CHI,02-10-2024,Headphones,Electronics,8,89.99,Delivered
7697,Hank  BOS,07-27-2024,"""Headphones""",Electronics,1,89.99,processing
7698,Hank  BOS,01/17/2024,Calculator,Office,3,24,cancelled
7699,Tina  BOS,27-04-2024,Jeans,Clothing,10,60,cancelled
7700,Jack  PHX,08-05-2024,Rug,Home,3,89.99,RETURNED
7701,Bob  LA,18-06-2024,Yoga Mat,Sports,9,29.99,returned
7702,Charlie  CHI,07-11-2024,"""TShirt""",Clothing,1,$25.00,RETURNED
7703,Ivy  MIA,02-03-2024,Clock,Home,2,20,Delivered
7704,Eve  SF,09/18/24,Water Bottle,Sports,7,14.99,delivered
7705,Ivy  MIA,13-09-2024,Stapler,Office,6,15.99,Delivered
7706,Mia  PDX,02-24-2024,Monitor,Electronics,9,299.99,pending
7707,Jack  PHX,09/15/24,Water Bottle,Sports,7,14,pending
7708,Leo  DEN,16-08-2024,Jump Rope,Sports,10,9.99,pending
7709,Leo  DEN,03-12-2024,Coffee Maker,Home,6,59,Delivered
ORD-7710,Grace  SEA,12/27/24,TShirt,Clothing,9,25,Pending
7711,Tina  BOS,02-16-2024,Sneakers,Clothing,6,75,Pending
7712,Diana Prince,03-04-2024,Monitor,Electronics,10,$299.99,delivered
7713,Tina  BOS,16-12-2024,"""Coffee Maker""",Home,8,59,shipped
7714,Leo  DEN,16-12-2024,Binder,Office,4,5.99,shipped
7715,Nate  NYC,18-09-2024,Yoga Mat,Sports,6,29,delivered
ORD-7716,Diana  NYC,01-02-2024,Yoga Mat,Sports,10,29.99,Pending
7717,Grace  SEA,02/19/24,Rug,Home,3,90,cancelled
7718,Hank  BOS,21-05-2024,Coffee Maker,Home,1,$59.99,shipped
7719,Nate  NYC,02/15/24,Clock,Home,7,20,processing
7720,Tina  BOS,10-11-2024,Laptop,Electronics,3,799.99,shipped
7721,Jack  PHX,01-19-2024,Jump Rope,Sports,6,9,Delivered
7722,Jack  PHX,01-28-2024,Tablet,Electronics,2,349.99,RETURNED
7723,Bob  LA,05-23-2024,Dumbbell,Sports,5,39.99,shipped
7724,Leo  DEN,10/15/2024,Hat,Clothing,6,$19.99,pending
7725,Grace  SEA,12-11-2024,Running Shoes,Sports,4,90,returned
7726,Eve  SF,08-08-2024,Pen Set,Office,6,12.99,cancelled
7727,Alice  NYC,05/21/2024,USB Hub,Electronics,6,19.99,pending
7728,Rose  DAL,05-06-2024,Socks,Clothing,4,9.99,delivered
7729,Eve  SF,30-08-2024,Dress,Clothing,2,49.99,returned
7730,Grace  SEA,03/21/24,Pillow,Home,8,25,returned
7731,Diana  NYC,01-05-2024,Running Shoes,Sports,7,89.99,delivered
7732,Paul  CHI,01-13-2024,Socks,Clothing,4,9.99,processing
7733,Rose  DAL,03-13-2024,Pillow,Home,5,24.99,delivered
7734,Paul  CHI,09-07-2024,Clock,Home,4,19,Pending
7735,Eve  SF,08-10-2024,Pillow,Home,6,24.99,cancelled
7736,Charlie  CHI,10-02-2024,Headphones,Electronics,4,89.99,RETURNED
7737,Bob  LA,05-08-2024,Blanket,Home,5,34,pending
7738,Sam  SEA,11/18/24,"""Belt""",Clothing,10,$29.99,shipped
7739,Charlie  CHI,04-06-2024,Binder,Office,8,5.99,processing
7740,Karen  ATL,08-10-2024,Keyboard,Electronics,2,45,Delivered
7741,Alice  NYC,08/17/24,Resistance Band,Sports,7,12.99,returned
7742,Charlie  CHI,05-12-2024,Smartphone,Electronics,8,700,delivered
7743,Ivy  MIA,24-03-2024,Jeans,Clothing,3,$59.99,Delivered
7744,Frank  DAL,01-18-2024,Toaster,Home,5,30,processing
7745,Grace  SEA,04-03-2024,Blanket,Home,10,35,pending
7746,Grace  SEA,08/14/24,Blanket,Home,3,34,Pending
7747,Ivy  MIA,09-03-2024,Pen Set,Office,5,12,delivered
7748,Hank  BOS,10/19/2024,Whiteboard,Office,9,50,returned
7749,Quinn  SF,16-12-2024,Monitor,Electronics,8,299,Delivered
7750,Sam  SEA,03-04-2024,Jump Rope,Sports,10,9.99,cancelled
7751,Rose  DAL,21-02-2024,Jeans,Clothing,2,59,Pending
7752,Charlie  CHI,03/16/2024,Water Bottle,Sports,2,14.99,processing
7753,Hank  BOS,02/18/24,Keyboard,Electronics,3,45,delivered
7754,Jack  PHX,02-08-2024,Resistance Band,Sports,9,12,RETURNED
